sender,receiver,ligand,receptor,score_classical,gat_sim,score,z_score,fdr
2,4,GENE_02292,GENE_11549,0.9526860268796842,0.9985918998718262,1.9040305764428096,-141.28351045282983,1.0
2,5,GENE_02292,GENE_11549,0.9620049538291047,0.990939736366272,1.9152938891595652,-192.7659574857351,1.0
3,0,GENE_02292,GENE_11549,1.0524383050938375,0.9978244304656982,2.1025869574743807,-76.10267061547528,1.0
3,1,GENE_02292,GENE_11549,1.0594527895345285,0.9986039400100708,2.117426519418369,-50.02198825239195,1.0
3,2,GENE_02292,GENE_11549,1.0944525408665422,0.999411404132843,2.188260891490731,-17.665789190956797,1.0
3,3,GENE_02292,GENE_11549,1.062619310182414,0.9999999403953552,2.125238557027781,-0.07350642038787786,1.0
3,4,GENE_02292,GENE_11549,1.0378311425233584,0.9979414343833923,2.0735258415408735,-67.0834451919,1.0
3,5,GENE_02292,GENE_11549,1.0479829368502738,0.9867527484893799,2.082082980157254,-178.93364917009805,1.0
4,0,GENE_02292,GENE_11549,0.9609264190350062,0.9992010593414307,1.9210851148839518,-118.80005781029205,1.0
4,1,GENE_02292,GENE_11549,0.96733097822137,0.9998115301132202,1.934479643682796,-23.729185998278307,1.0
4,2,GENE_02292,GENE_11549,0.9992874221780437,0.9985918998718262,1.9971677476088359,-141.28351045282983,1.0
4,3,GENE_02292,GENE_11549,0.9702221627518511,0.9979414343833923,1.9384470595189907,-67.0834451919,1.0
4,4,GENE_02292,GENE_11549,0.9475893822194741,1.0,1.8951787644389482,-0.013887533519444564,1.0
4,5,GENE_02292,GENE_11549,0.9568584551163153,0.9875062704086304,1.9017621794371917,-256.92405883004614,1.0
5,0,GENE_02292,GENE_11549,1.0237917800423793,0.9927322864532471,2.0401429346958904,-153.6492494033615,1.0
5,1,GENE_02292,GENE_11549,1.0306153358525934,0.9859763383865356,2.046777670981543,-298.53014473761243,1.0
5,2,GENE_02292,GENE_11549,1.064662422074952,0.990939736366272,2.1196787219249815,-192.7659574857351,1.0
5,3,GENE_02292,GENE_11549,1.0336956663526795,0.9867527484893799,2.053697706227747,-178.93364917009805,1.0
5,4,GENE_02292,GENE_11549,1.0095822127005047,0.9875062704086304,2.0065509782352726,-256.92405883004614,1.0
5,5,GENE_02292,GENE_11549,1.0194576833426061,1.0000001192092896,2.0389154882140383,0.10102980698524008,1.0
0,0,GENE_02924,GENE_19454,0.9207293753777508,1.0000001192092896,1.8414588605149962,0.09099224249153974,1.0
0,1,GENE_02924,GENE_19454,0.9468362596662835,0.9988289475440979,1.8925637244053477,-299.57882125132807,1.0
0,2,GENE_02924,GENE_19454,0.9306765286934979,0.9993154406547546,1.8607159540718783,-112.32307033697873,1.0
0,3,GENE_02924,GENE_19454,0.9096792217257946,0.9978244304656982,1.8173793730508152,-76.10267061547528,1.0
0,4,GENE_02924,GENE_19454,0.9145485811225791,0.9992010593414307,1.8283664921994625,-118.80005781029205,1.0
0,5,GENE_02924,GENE_19454,0.8984174877888936,0.9927322864532471,1.7903055346311443,-153.6492494033615,1.0
1,0,GENE_02924,GENE_19454,0.923755169101763,0.9988289475440979,1.8464285724440972,-299.57882125132807,1.0
1,1,GENE_02924,GENE_19454,0.9499478484661846,1.0000001192092896,1.8998958101749774,0.09353658071627739,1.0
1,2,GENE_02924,GENE_19454,0.9337350117558536,0.9987845420837402,1.8663351078999797,-188.21880430207423,1.0
1,3,GENE_02924,GENE_19454,0.9126687013205267,0.9986039400100708,1.8240632623830793,-50.02198825239195,1.0
1,4,GENE_02924,GENE_19454,0.9175540628972098,0.9998115301132202,1.8349351944840708,-23.729185998278307,1.0
1,5,GENE_02924,GENE_19454,0.9013699579378766,0.9859763383865356,1.7900994085970898,-298.53014473761243,1.0
2,0,GENE_02924,GENE_19454,0.9536011596414058,0.9993154406547546,1.9065495226973423,-112.32307033697873,1.0
2,1,GENE_02924,GENE_19454,0.9806401091937156,0.9987845420837402,1.96008829160371,-188.21880430207423,1.0
2,2,GENE_02924,GENE_19454,0.9639034451888127,0.9999999403953552,1.9278068329245028,-0.07471019371153047,1.0
2,3,GENE_02924,GENE_19454,0.9421564945546663,0.999411404132843,1.8837584396904226,-17.665789190956797,1.0
2,4,GENE_02924,GENE_19454,0.9471996993134798,0.9985918998718262,1.8930656466089502,-141.28351045282983,1.0
2,5,GENE_02924,GENE_19454,0.9304926953656856,0.990939736366272,1.8525548816020998,-192.7659574857351,1.0
3,0,GENE_02924,GENE_19454,0.8970132369221894,0.9978244304656982,1.7920749591742655,-76.10267061547528,1.0
3,1,GENE_02924,GENE_19454,0.9224476603346082,0.9986039400100708,1.8436075283978195,-50.02198825239195,1.0
3,2,GENE_02924,GENE_19454,0.9067041715578511,0.999411404132843,1.8128746607875892,-17.665789190956797,1.0
3,3,GENE_02924,GENE_19454,0.8862477130224418,0.9999999403953552,1.7724953732204034,-0.07350642038787786,1.0
3,4,GENE_02924,GENE_19454,0.8909916475063991,0.9979414343833923,1.780149130242557,-67.0834451919,1.0
3,5,GENE_02924,GENE_19454,0.875276058720708,0.9867527484893799,1.7389571153503185,-178.93364917009805,1.0
4,0,GENE_02924,GENE_19454,0.9029907909746048,0.9992010593414307,1.8052601458919864,-118.80005781029205,1.0
4,1,GENE_02924,GENE_19454,0.928594705353803,0.9998115301132202,1.8570143985686236,-23.729185998278307,1.0
4,2,GENE_02924,GENE_19454,0.9127463044628618,0.9985918998718262,1.8242073707374191,-141.28351045282983,1.0
4,3,GENE_02924,GENE_19454,0.8921535273297069,0.9979414343833923,1.7824704980833175,-67.0834451919,1.0
4,4,GENE_02924,GENE_19454,0.8969290746412478,1.0,1.7938581492824957,-0.013887533519444564,1.0
4,5,GENE_02924,GENE_19454,0.8811087596624912,0.9875062704086304,1.7512091847411722,-256.92405883004614,1.0
5,0,GENE_02924,GENE_19454,0.9816196278421445,0.9927322864532471,1.9561051254172621,-153.6492494033615,1.0
5,1,GENE_02924,GENE_19454,1.0094530289747121,0.9859763383865356,2.0047498302563964,-298.53014473761243,1.0
5,2,GENE_02924,GENE_19454,0.9922246125390717,0.990939736366272,1.9754594085046657,-192.7659574857351,1.0
5,3,GENE_02924,GENE_19454,0.9698386984990555,0.9867527484893799,1.9268296998343615,-178.93364917009805,1.0
5,4,GENE_02924,GENE_19454,0.9750300814251625,0.9875062704086304,1.9378784006695478,-256.92405883004614,1.0
5,5,GENE_02924,GENE_19454,0.9578321965109305,1.0000001192092896,1.9156645072043568,0.10102980698524008,1.0
0,0,GENE_04893,GENE_12278,0.8870709541307541,1.0000001192092896,1.7741420140086064,0.09099224249153974,1.0
0,1,GENE_04893,GENE_12278,0.8720206368186452,0.9988289475440979,1.7430200917289465,-299.57882125132807,1.0
0,2,GENE_04893,GENE_12278,0.8940241504232643,0.9993154406547546,1.7874362882594814,-112.32307033697873,1.0
0,3,GENE_04893,GENE_12278,0.8571023944784315,0.9978244304656982,1.7123401030996586,-76.10267061547528,1.0
0,4,GENE_04893,GENE_12278,0.8760889853826584,0.9992010593414307,1.75147802765437,-118.80005781029205,1.0
0,5,GENE_04893,GENE_12278,0.945499065852909,0.9927322864532471,1.8841265153364766,-153.6492494033615,1.0
1,0,GENE_04893,GENE_12278,0.8970353379997414,0.9988289475440979,1.7930202005638873,-299.57882125132807,1.0
1,1,GENE_04893,GENE_12278,0.8818159619011291,1.0000001192092896,1.7636320289229126,0.09353658071627739,1.0
1,2,GENE_04893,GENE_12278,0.9040666388865375,0.9987845420837402,1.807034422820014,-188.21880430207423,1.0
1,3,GENE_04893,GENE_12278,0.8667301443600408,0.9986039400100708,1.732250281443475,-50.02198825239195,1.0
1,4,GENE_04893,GENE_12278,0.8859300098385868,0.9998115301132202,1.7716930485485245,-23.729185998278307,1.0
1,5,GENE_04893,GENE_12278,0.9561197671576421,0.9859763383865356,1.8988312342387212,-298.53014473761243,1.0
2,0,GENE_04893,GENE_12278,0.8863317278711023,0.9993154406547546,1.7720567090749029,-112.32307033697873,1.0
2,1,GENE_04893,GENE_12278,0.8712939524979685,0.9987845420837402,1.741528883863984,-188.21880430207423,1.0
2,2,GENE_04893,GENE_12278,0.8932791298297276,0.9999999403953552,1.7865582064158698,-0.07471019371153047,1.0
2,3,GENE_04893,GENE_12278,0.8563881420341841,0.999411404132843,1.7122722175472846,-17.665789190956797,1.0
2,4,GENE_04893,GENE_12278,0.8753589107693811,0.9985918998718262,1.7494852285443097,-141.28351045282983,1.0
2,5,GENE_04893,GENE_12278,0.9447111494695577,0.990939736366272,1.880862966867199,-192.7659574857351,1.0
3,0,GENE_04893,GENE_12278,0.9486069776345801,0.9978244304656982,1.8951501948285925,-76.10267061547528,1.0
3,1,GENE_04893,GENE_12278,0.9325126213134773,0.9986039400100708,1.863723399066235,-50.02198825239195,1.0
3,2,GENE_04893,GENE_12278,0.9560425164595454,0.999411404132843,1.9115223102450765,-17.665789190956797,1.0
3,3,GENE_04893,GENE_12278,0.916559501991881,0.9999999403953552,1.8331189493525584,-0.07350642038787786,1.0
3,4,GENE_04893,GENE_12278,0.9368631908111048,0.9979414343833923,1.8717977872701406,-67.0834451919,1.0
3,5,GENE_04893,GENE_12278,1.0110882416321827,0.9867527484893799,2.008782343028033,-178.93364917009805,1.0
4,0,GENE_04893,GENE_12278,0.8481300309512051,0.9992010593414307,1.6955824563369295,-118.80005781029205,1.0
4,1,GENE_04893,GENE_12278,0.8337403972603439,0.9998115301132202,1.6673236595624124,-23.729185998278307,1.0
4,2,GENE_04893,GENE_12278,0.854777993619034,0.9985918998718262,1.7083523742356927,-141.28351045282983,1.0
4,3,GENE_04893,GENE_12278,0.8194770406722102,0.9979414343833923,1.6372671340848932,-67.0834451919,1.0
4,4,GENE_04893,GENE_12278,0.8376301521637698,1.0,1.6752603043275396,-0.013887533519444564,1.0
4,5,GENE_04893,GENE_12278,0.9039932468220151,0.9875062704086304,1.7966922464658117,-256.92405883004614,1.0
5,0,GENE_04893,GENE_12278,0.9269179850039364,0.9927322864532471,1.8470993956115307,-153.6492494033615,1.0
5,1,GENE_04893,GENE_12278,0.911191610770119,0.9859763383865356,1.8096049787257704,-298.53014473761243,1.0
5,2,GENE_04893,GENE_12278,0.9341835173345561,0.990939736366272,1.8599030857197778,-192.7659574857351,1.0
5,3,GENE_04893,GENE_12278,0.8956032442866945,0.9867527484893799,1.7793422071425957,-178.93364917009805,1.0
5,4,GENE_04893,GENE_12278,0.9154427086509465,0.9875062704086304,1.819448123643617,-256.92405883004614,1.0
5,5,GENE_04893,GENE_12278,0.9879706745694002,1.0000001192092896,1.9759414669140827,0.10102980698524008,1.0
0,0,GENE_00325,GENE_08075,0.915760774209324,1.0000001192092896,1.8315216575858393,0.09099224249153974,1.0
0,1,GENE_00325,GENE_08075,0.9340803466989984,0.9988289475440979,1.867066836313985,-299.57882125132807,1.0
0,2,GENE_00325,GENE_08075,0.8999517201963737,0.9993154406547546,1.7992873700324175,-112.32307033697873,1.0
0,3,GENE_00325,GENE_08075,0.9885137150853243,0.9978244304656982,1.9748768498478695,-76.10267061547528,1.0
0,4,GENE_00325,GENE_08075,0.9085489082245194,0.9992010593414307,1.8163719397859595,-118.80005781029205,1.0
0,5,GENE_00325,GENE_08075,0.9198520822950443,0.9927322864532471,1.8330189431505841,-153.6492494033615,1.0
1,0,GENE_00325,GENE_08075,0.9361668778146242,0.9988289475440979,1.8712374551078492,-299.57882125132807,1.0
1,1,GENE_00325,GENE_08075,0.9548946694645392,1.0000001192092896,1.9097894527613934,0.09353658071627739,1.0
1,2,GENE_00325,GENE_08075,0.92000554709014,0.9987845420837402,1.8388928661550665,-188.21880430207423,1.0
1,3,GENE_00325,GENE_08075,1.0105409888596435,0.9986039400100708,2.0196712018765566,-50.02198825239195,1.0
1,4,GENE_00325,GENE_08075,0.9287943081956193,0.9998115301132202,1.8574135666331313,-23.729185998278307,1.0
1,5,GENE_00325,GENE_08075,0.9403493534399788,0.9859763383865356,1.8675115657488754,-298.53014473761243,1.0
2,0,GENE_00325,GENE_08075,0.948632980247331,0.9993154406547546,1.8966165649228257,-112.32307033697873,1.0
2,1,GENE_00325,GENE_08075,0.967610153257107,0.9987845420837402,1.9340442170935843,-188.21880430207423,1.0
2,2,GENE_00325,GENE_08075,0.9322564434425693,0.9999999403953552,1.8645128313183243,-0.07471019371153047,1.0
2,3,GENE_00325,GENE_08075,1.0239974652402013,0.999411404132843,2.047392209804383,-17.665789190956797,1.0
2,4,GENE_00325,GENE_08075,0.9411622366699852,0.9985918998718262,1.880999222673883,-141.28351045282983,1.0
2,5,GENE_00325,GENE_08075,0.9528711501840351,0.990939736366272,1.8971090365384293,-192.7659574857351,1.0
3,0,GENE_00325,GENE_08075,0.9300095333766771,0.9978244304656982,1.8579957663459297,-76.10267061547528,1.0
3,1,GENE_00325,GENE_08075,0.9486141488424275,0.9986039400100708,1.8959039754257752,-50.02198825239195,1.0
3,2,GENE_00325,GENE_08075,0.9139544987434184,0.999411404132843,1.827371047646107,-17.665789190956797,1.0
3,3,GENE_00325,GENE_08075,1.003894471999746,0.9999999403953552,2.0077888841627187,-0.07350642038787786,1.0
3,4,GENE_00325,GENE_08075,0.9226854545253044,0.9979414343833923,1.843471500498979,-67.0834451919,1.0
3,5,GENE_00325,GENE_08075,0.934164500078528,0.9867527484893799,1.855953888072223,-178.93364917009805,1.0
4,0,GENE_00325,GENE_08075,0.9233740579519966,0.9992010593414307,1.8460103948260271,-118.80005781029205,1.0
4,1,GENE_00325,GENE_08075,0.9418459323389965,0.9998115301132202,1.883514355081761,-23.729185998278307,1.0
4,2,GENE_00325,GENE_08075,0.907433573529169,0.9985918998718262,1.8135893897271422,-141.28351045282983,1.0
4,3,GENE_00325,GENE_08075,0.9967318388665769,0.9979414343833923,1.991411839840685,-67.0834451919,1.0
4,4,GENE_00325,GENE_08075,0.9161022352802461,1.0,1.8322044705604923,-0.013887533519444564,1.0
4,5,GENE_00325,GENE_08075,0.9274993796035,0.9875062704086304,1.8434108327620709,-256.92405883004614,1.0
5,0,GENE_00325,GENE_08075,0.9199167499865494,0.9927322864532471,1.8331478085473365,-153.6492494033615,1.0
5,1,GENE_00325,GENE_08075,0.9383194617650646,0.9859763383865356,1.863480248913008,-298.53014473761243,1.0
5,2,GENE_00325,GENE_08075,0.9040359501122464,0.990939736366272,1.799881096182108,-192.7659574857351,1.0
5,3,GENE_00325,GENE_08075,0.9929998638384162,0.9867527484893799,1.9728452087305535,-178.93364917009805,1.0
5,4,GENE_00325,GENE_08075,0.9126721545584386,0.9875062704086304,1.8139416300122515,-256.92405883004614,1.0
5,5,GENE_00325,GENE_08075,0.9240266255603956,1.0000001192092896,1.8480533612733487,0.10102980698524008,1.0
0,0,GENE_11190,GENE_03580,0.8313563378499679,1.0000001192092896,1.662712774805334,0.09099224249153974,1.0
0,1,GENE_11190,GENE_03580,0.8322439685192619,0.9988289475440979,1.6635133356952796,-299.57882125132807,1.0
0,2,GENE_11190,GENE_03580,0.8625334141462527,0.9993154406547546,1.7244763729832653,-112.32307033697873,1.0
0,3,GENE_11190,GENE_03580,0.8129052235928368,0.9978244304656982,1.6240419153469503,-76.10267061547528,1.0
0,4,GENE_11190,GENE_03580,0.7759347403956262,0.9992010593414307,1.5512495549787537,-118.80005781029205,1.0
0,5,GENE_11190,GENE_03580,0.8523508892620217,0.9927322864532471,1.698507136419567,-153.6492494033615,1.0
1,0,GENE_11190,GENE_03580,0.8620932139148808,0.9988289475440979,1.72317687145439,-299.57882125132807,1.0
1,1,GENE_11190,GENE_03580,0.8630136620327602,1.0000001192092896,1.726027426944766,0.09353658071627739,1.0
1,2,GENE_11190,GENE_03580,0.8944229679337696,0.9987845420837402,1.7877588023906796,-188.21880430207423,1.0
1,3,GENE_11190,GENE_03580,0.8429599257374213,0.9986039400100708,1.684743028849407,-50.02198825239195,1.0
1,4,GENE_11190,GENE_03580,0.8046225711899166,0.9998115301132202,1.6090934952549407,-23.729185998278307,1.0
1,5,GENE_11190,GENE_03580,0.8838639751125721,0.9859763383865356,1.755332940925834,-298.53014473761243,1.0
2,0,GENE_11190,GENE_03580,0.8553213062778613,0.9993154406547546,1.7100570943623226,-112.32307033697873,1.0
2,1,GENE_11190,GENE_03580,0.8562345240991344,0.9987845420837402,1.7114283311677776,-188.21880430207423,1.0
2,2,GENE_11190,GENE_03580,0.8873971038746259,0.9999999403953552,1.7747941548562627,-0.07471019371153047,1.0
2,3,GENE_11190,GENE_03580,0.8363383137508476,0.999411404132843,1.6721843622266763,-17.665789190956797,1.0
2,4,GENE_11190,GENE_03580,0.7983021064805199,0.9985918998718262,1.595480123662583,-141.28351045282983,1.0
2,5,GENE_11190,GENE_03580,0.8769210539683832,0.990939736366272,1.745896972001846,-192.7659574857351,1.0
3,0,GENE_11190,GENE_03580,0.8855634992752023,0.9978244304656982,1.7692003935806917,-76.10267061547528,1.0
3,1,GENE_11190,GENE_03580,0.8865090063770028,0.9986039400100708,1.7717803929994909,-50.02198825239195,1.0
3,2,GENE_11190,GENE_03580,0.9187734232573909,0.999411404132843,1.8370060602749987,-17.665789190956797,1.0
3,3,GENE_11190,GENE_03580,0.8659093118189201,0.9999999403953552,1.7318185720256232,-0.07350642038787786,1.0
3,4,GENE_11190,GENE_03580,0.8265282317940928,0.9979414343833923,1.6513550009890587,-67.0834451919,1.0
3,5,GENE_11190,GENE_03580,0.9079269643355081,0.9867527484893799,1.8038263918211899,-178.93364917009805,1.0
4,0,GENE_11190,GENE_03580,0.7755735976266371,0.9992010593414307,1.5505275579724174,-118.80005781029205,1.0
4,1,GENE_11190,GENE_03580,0.7764016696340371,0.9998115301132202,1.5526570109333027,-23.729185998278307,1.0
4,2,GENE_11190,GENE_03580,0.8046587397320355,0.9985918998718262,1.6081844393895182,-141.28351045282983,1.0
4,3,GENE_11190,GENE_03580,0.7583605249487625,0.9979414343833923,1.515159914995873,-67.0834451919,1.0
4,4,GENE_11190,GENE_03580,0.723870704695019,1.0,1.447741409390038,-0.013887533519444564,1.0
4,5,GENE_11190,GENE_03580,0.7951594467118973,0.9875062704086304,1.580384386314553,-256.92405883004614,1.0
5,0,GENE_11190,GENE_03580,0.8228080543135982,0.9927322864532471,1.639636175384484,-153.6492494033615,1.0
5,1,GENE_11190,GENE_03580,0.8236865580678845,0.9859763383865356,1.6358220145698659,-298.53014473761243,1.0
5,2,GENE_11190,GENE_03580,0.853664557498352,0.990939736366272,1.6995946890509992,-192.7659574857351,1.0
5,3,GENE_11190,GENE_03580,0.8045466605758774,0.9867527484893799,1.5984352891870768,-178.93364917009805,1.0
5,4,GENE_11190,GENE_03580,0.7679563202349343,0.9875062704086304,1.52631800186687,-256.92405883004614,1.0
5,5,GENE_11190,GENE_03580,0.8435867327359143,1.0000001192092896,1.6871735660352039,0.10102980698524008,1.0
0,0,GENE_09779,GENE_08767,0.9578491436997104,1.0000001192092896,1.9156984015839367,0.09099224249153974,1.0
0,1,GENE_09779,GENE_08767,0.9364318364795216,0.9988289475440979,1.871767062157149,-299.57882125132807,1.0
0,2,GENE_09779,GENE_08767,0.9947478681086188,0.9993154406547546,1.988814772267961,-112.32307033697873,1.0
0,3,GENE_09779,GENE_08767,0.9327470156575488,0.9978244304656982,1.863464775324622,-76.10267061547528,1.0
0,4,GENE_09779,GENE_08767,0.9322969155656933,0.9992010593414307,1.8638489812196823,-118.80005781029205,1.0
0,5,GENE_09779,GENE_08767,0.8941937238210237,0.9927322864532471,1.781888703802012,-153.6492494033615,1.0
1,0,GENE_09779,GENE_08767,0.9724225095754608,0.9988289475440979,1.9437062613829088,-299.57882125132807,1.0
1,1,GENE_09779,GENE_08767,0.9506793449316409,1.0000001192092896,1.901358803193091,0.09353658071627739,1.0
1,2,GENE_09779,GENE_08767,1.0098826361787507,0.9987845420837402,2.018537802512865,-188.21880430207423,1.0
1,3,GENE_09779,GENE_08767,0.946938460748983,0.9986039400100708,1.8925549385999894,-50.02198825239195,1.0
1,4,GENE_09779,GENE_08767,0.9464815125293586,0.9998115301132202,1.8927846417952117,-23.729185998278307,1.0
1,5,GENE_09779,GENE_08767,0.9077985930081583,0.9859763383865356,1.8028665257347913,-298.53014473761243,1.0
2,0,GENE_09779,GENE_08767,0.9710537125460189,0.9993154406547546,1.9414426811983791,-112.32307033697873,1.0
2,1,GENE_09779,GENE_08767,0.9493411539184955,0.9987845420837402,1.8975284236162295,-188.21880430207423,1.0
2,2,GENE_09779,GENE_08767,1.0084611096932214,0.9999999403953552,2.0169221592774766,-0.07471019371153047,1.0
2,3,GENE_09779,GENE_08767,0.9456055354625217,0.999411404132843,1.8906544914149093,-17.665789190956797,1.0
2,4,GENE_09779,GENE_08767,0.9451492304503091,0.9985918998718262,1.8889675961480776,-141.28351045282983,1.0
2,5,GENE_09779,GENE_08767,0.9065207616075015,0.990939736366272,1.804828206125391,-192.7659574857351,1.0
3,0,GENE_09779,GENE_08767,1.0552222217748786,0.9978244304656982,2.1081487342321457,-76.10267061547528,1.0
3,1,GENE_09779,GENE_08767,1.0316276728232243,0.9986039400100708,2.0618151315279163,-50.02198825239195,1.0
3,2,GENE_09779,GENE_08767,1.0958719986291279,0.999411404132843,2.1910989715289295,-17.665789190956797,1.0
3,3,GENE_09779,GENE_08767,1.0275682602944562,0.9999999403953552,2.0551364593410715,-0.07350642038787786,1.0
3,4,GENE_09779,GENE_08767,1.0270724039040497,0.9979414343833923,2.052030511871656,-67.0834451919,1.0
3,5,GENE_09779,GENE_08767,0.9850957159109668,0.9867527484893799,1.9571416211112267,-178.93364917009805,1.0
4,0,GENE_09779,GENE_08767,0.9410298497576899,0.9992010593414307,1.881307872507481,-118.80005781029205,1.0
4,1,GENE_09779,GENE_08767,0.9199886184446021,0.9998115301132202,1.8398038467384472,-23.729185998278307,1.0
4,2,GENE_09779,GENE_08767,0.9772806532533719,0.9985918998718262,1.9531851974936358,-141.28351045282983,1.0
4,3,GENE_09779,GENE_08767,0.916368501010356,0.9979414343833923,1.8308505973323899,-67.0834451919,1.0
4,4,GENE_09779,GENE_08767,0.9159263044237633,1.0,1.8318526088475267,-0.013887533519444564,1.0
4,5,GENE_09779,GENE_08767,0.8784921833634475,0.9875062704086304,1.7460087229398202,-256.92405883004614,1.0
5,0,GENE_09779,GENE_08767,0.9359061596578031,0.9927322864532471,1.8650104214405716,-153.6492494033615,1.0
5,1,GENE_09779,GENE_08767,0.9149794929874798,0.9859763383865356,1.8171276231820441,-298.53014473761243,1.0
5,2,GENE_09779,GENE_08767,0.9719595859044725,0.990939736366272,1.9351129617193215,-192.7659574857351,1.0
5,3,GENE_09779,GENE_08767,0.9113790862562078,0.9867527484893799,1.8106849045352604,-178.93364917009805,1.0
5,4,GENE_09779,GENE_08767,0.9109392973278563,0.9875062704086304,1.810497565400746,-256.92405883004614,1.0
5,5,GENE_09779,GENE_08767,0.8737089964072778,1.0000001192092896,1.7474180969687845,0.10102980698524008,1.0
0,0,GENE_16987,GENE_03436,0.9951987983696162,1.0000001192092896,1.9903977153761743,0.09099224249153974,1.0
0,1,GENE_16987,GENE_03436,1.0026781795242627,0.9988289475440979,2.004182170303914,-299.57882125132807,1.0
0,2,GENE_16987,GENE_03436,0.9687360066127978,0.9993154406547546,1.9368088559391932,-112.32307033697873,1.0
0,3,GENE_16987,GENE_03436,1.0214083921828923,0.9978244304656982,2.040594639385671,-76.10267061547528,1.0
0,4,GENE_16987,GENE_03436,0.9689346255391585,0.9992010593414307,1.9370951298104782,-118.80005781029205,1.0
0,5,GENE_16987,GENE_03436,0.9084370049821686,0.9927322864532471,1.8102717500368566,-153.6492494033615,1.0
1,0,GENE_16987,GENE_03436,0.9437827028348484,0.9988289475440979,1.8864601866177042,-299.57882125132807,1.0
1,1,GENE_16987,GENE_03436,0.9508756681531634,1.0000001192092896,1.9017514496595396,0.09353658071627739,1.0
1,2,GENE_16987,GENE_03436,0.9186870886020727,0.9987845420837402,1.8362575517097384,-188.21880430207423,1.0
1,3,GENE_16987,GENE_03436,0.968638200379481,0.9986039400100708,1.9359241237226952,-50.02198825239195,1.0
1,4,GENE_16987,GENE_03436,0.9188754460513201,0.9998115301132202,1.837577711751358,-23.729185998278307,1.0
1,5,GENE_16987,GENE_03436,0.8615033833660641,0.9859763383865356,1.710925334804948,-298.53014473761243,1.0
2,0,GENE_16987,GENE_03436,1.0091971617914652,0.9993154406547546,2.017703468234631,-112.32307033697873,1.0
2,1,GENE_16987,GENE_03436,1.0167817471482719,0.9987845420837402,2.032327638872864,-188.21880430207423,1.0
2,2,GENE_16987,GENE_03436,0.9823621471413158,0.9999999403953552,1.9647242357292847,-0.07471019371153047,1.0
2,3,GENE_16987,GENE_03436,1.0357754170419722,0.999411404132843,2.0709411809541707,-17.665789190956797,1.0
2,4,GENE_16987,GENE_03436,0.982563559820963,0.9985918998718262,1.9637435717674032,-141.28351045282983,1.0
2,5,GENE_16987,GENE_03436,0.9212149859869985,0.990939736366272,1.8340835213376137,-192.7659574857351,1.0
3,0,GENE_16987,GENE_03436,0.9473526535749138,0.9978244304656982,1.89264427557847,-76.10267061547528,1.0
3,1,GENE_16987,GENE_03436,0.9544724487309777,0.9986039400100708,1.9076123966647924,-50.02198825239195,1.0
3,2,GENE_16987,GENE_03436,0.9221621127172556,0.999411404132843,1.843781444626117,-17.665789190956797,1.0
3,3,GENE_16987,GENE_03436,0.9723021694794799,0.9999999403953552,1.9446042810052344,-0.07350642038787786,1.0
3,4,GENE_16987,GENE_03436,0.9223511826470487,0.9979414343833923,1.842803644863063,-67.0834451919,1.0
3,5,GENE_16987,GENE_03436,0.8647621045015316,0.9867527484893799,1.7180684879078783,-178.93364917009805,1.0
4,0,GENE_16987,GENE_03436,0.933724872929938,0.9992010593414307,1.8667037550949748,-118.80005781029205,1.0
4,1,GENE_16987,GENE_03436,0.940742248985514,0.9998115301132202,1.8813071963858727,-23.729185998278307,1.0
4,2,GENE_16987,GENE_03436,0.9088967009998812,0.9985918998718262,1.8165135844385876,-141.28351045282983,1.0
4,3,GENE_16987,GENE_03436,0.9583154870795316,0.9979414343833923,1.9146582188474988,-67.0834451919,1.0
4,4,GENE_16987,GENE_03436,0.9090830511362373,1.0,1.8181661022724747,-0.013887533519444564,1.0
4,5,GENE_16987,GENE_03436,0.8523223987322347,0.9875062704086304,1.6939961118900413,-256.92405883004614,1.0
5,0,GENE_16987,GENE_03436,0.9106474630946901,0.9927322864532471,1.8146766012855309,-153.6492494033615,1.0
5,1,GENE_16987,GENE_03436,0.9174914016978669,0.9859763383865356,1.8221162144450598,-298.53014473761243,1.0
5,2,GENE_16987,GENE_03436,0.8864329300594526,0.990939736366272,1.7648345440789486,-192.7659574857351,1.0
5,3,GENE_16987,GENE_03436,0.9346303096916749,0.9867527484893799,1.8568793366014156,-178.93364917009805,1.0
5,4,GENE_16987,GENE_03436,0.8866146744724375,0.9875062704086304,1.7621522249502761,-256.92405883004614,1.0
5,5,GENE_16987,GENE_03436,0.8312568858841248,1.0000001192092896,1.6625138708617924,0.10102980698524008,1.0
